,0,1
162,"{'epsilon': 0.1, 'D': 9.0, 'r': 0.01, 'd': 5.0, 'N_init': 5}",0.00011193654003627607
163,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 5.5, 'N_init': 5}",0.00011276904689597376
164,"{'epsilon': 0.1, 'D': 8.0, 'r': 0.01, 'd': 9.5, 'N_init': 10}",0.00011309270232796942
165,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 8.5, 'N_init': 5}",0.00011334667136706168
166,"{'epsilon': 0.1, 'D': 8.0, 'r': 0.01, 'd': 8.5, 'N_init': 15}",0.00011528158941981953
167,"{'epsilon': 0.1, 'D': 9.0, 'r': 0.01, 'd': 6.5, 'N_init': 5}",0.00012014041134280976
168,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 9.0, 'N_init': 10}",0.00012190057781431322
169,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 5.0, 'N_init': 10}",0.00012194641579102238
170,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 5.0, 'N_init': 5}",0.000126115214710461
171,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 6.0, 'N_init': 10}",0.00012631928701174904
172,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 9.0, 'N_init': 5}",0.00012648493698689246
173,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 7.5, 'N_init': 10}",0.0001268427836152961
174,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 8.5, 'N_init': 5}",0.00012706941303414288
175,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 6.5, 'N_init': 5}",0.00012755998623926318
176,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 9.5, 'N_init': 5}",0.0001278807178043109
177,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 5.5, 'N_init': 5}",0.00013032178655567492
178,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 10.0, 'N_init': 10}",0.00013280341047571307
179,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 8.5, 'N_init': 10}",0.00013538521967135507
180,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.02, 'd': 7.5, 'N_init': 5}",0.00013973824010553442
181,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 8.5, 'N_init': 10}",0.00014272313883518335
182,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 8.5, 'N_init': 5}",0.0001433213581227114
183,"{'epsilon': 0.1, 'D': 8.0, 'r': 0.01, 'd': 6.0, 'N_init': 5}",0.00014366742714097083
184,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 8.0, 'N_init': 10}",0.00014378748281180346
185,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 6.0, 'N_init': 10}",0.00014498305515450084
186,"{'epsilon': 0.1, 'D': 8.0, 'r': 0.01, 'd': 5.5, 'N_init': 5}",0.00015228040900404984
187,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 5.5, 'N_init': 10}",0.00015306024028306133
188,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 8.5, 'N_init': 15}",0.0001613696766185087
189,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.02, 'd': 9.5, 'N_init': 5}",0.00016185696996882728
190,"{'epsilon': 0.1, 'D': 9.0, 'r': 0.01, 'd': 10.0, 'N_init': 5}",0.00016196118298214226
191,"{'epsilon': 0.1, 'D': 9.5, 'r': 0.01, 'd': 6.0, 'N_init': 5}",0.00016214711136624066
192,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.02, 'd': 9.5, 'N_init': 5}",0.0001621845098594906
193,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 9.0, 'N_init': 5}",0.00016244865254419317
194,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.02, 'd': 8.0, 'N_init': 5}",0.00016303918720857305
195,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 8.5, 'N_init': 15}",0.00016407678229032673
196,"{'epsilon': 0.1, 'D': 9.0, 'r': 0.01, 'd': 7.5, 'N_init': 10}",0.0001653853782061768
197,"{'epsilon': 0.1, 'D': 8.5, 'r': 0.01, 'd': 6.0, 'N_init': 5}",0.0001661555884897049
198,"{'epsilon': 0.1, 'D': 7.0, 'r': 0.01, 'd': 8.5, 'N_init': 10}",0.0001719989583733991
199,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.02, 'd': 7.0, 'N_init': 5}",0.0001767308132632379
200,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.02, 'd': 9.0, 'N_init': 5}",0.00017915973644765896
201,"{'epsilon': 0.1, 'D': 7.0, 'r': 0.01, 'd': 8.5, 'N_init': 15}",0.00017935585603499817
202,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 8.0, 'N_init': 5}",0.00018204575968225684
203,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 9.0, 'N_init': 5}",0.000182051489303579
204,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 6.0, 'N_init': 5}",0.00018205301452266736
205,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 6.5, 'N_init': 5}",0.00018205934057539486
206,"{'epsilon': 0.1, 'D': 7.0, 'r': 0.01, 'd': 8.0, 'N_init': 5}",0.00018205982182493193
207,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 8.0, 'N_init': 5}",0.00018206651663915378
208,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 10.0, 'N_init': 10}",0.00018208903648908806
209,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 5.5, 'N_init': 5}",0.0001821052268026187
210,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 6.0, 'N_init': 5}",0.00018212414128518728
211,"{'epsilon': 0.1, 'D': 7.0, 'r': 0.01, 'd': 6.0, 'N_init': 10}",0.00018218860095456049
212,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 7.0, 'N_init': 5}",0.00018221522177533966
213,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 5.5, 'N_init': 5}",0.00018222403232855372
214,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 5.0, 'N_init': 10}",0.00018907386012499897
215,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 7.0, 'N_init': 10}",0.00019483651696353637
216,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.02, 'd': 5.5, 'N_init': 5}",0.00019719816165288627
217,"{'epsilon': 0.1, 'D': 7.0, 'r': 0.01, 'd': 8.0, 'N_init': 10}",0.00019805513968804004
218,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 8.5, 'N_init': 5}",0.0002041021189476082
219,"{'epsilon': 0.1, 'D': 8.5, 'r': 0.01, 'd': 5.0, 'N_init': 5}",0.00021143214545876673
220,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.02, 'd': 9.5, 'N_init': 5}",0.00021798559485380564
221,"{'epsilon': 0.1, 'D': 9.0, 'r': 0.01, 'd': 9.0, 'N_init': 10}",0.00022401799425142454
